uid,title,type,mvdb_id,piano_combination,final,editors.uid,editors.name,editors.gnd_id,editors.gender,editors.date_of_birth,editors.date_of_death,editors.place_of_birth,editors.place_of_death,editors.place_of_activity,editors.geographic_area_code,composers.uid,composers.name,composers.gnd_id,composers.gender,composers.date_of_birth,composers.date_of_death,composers.place_of_birth,composers.place_of_death,composers.place_of_activity,composers.geographic_area_code,works.uid,works.generic_title,works.individual_title,works.gnd_id,works.title_instrument,works.opus_no,works.title_number,works.firstcomposer,works.main_instrumentation,works.publishers,works.full_title,works.date_of_production,works.tonality,works.gnd_instruments,works.gnd_genres,works.mvdb_genres.uid,works.mvdb_genres.name,works.mvdb_genres.gnd_id,works.mvdb_instrumentation.uid,works.mvdb_instrumentation.has_orchestra,works.mvdb_instrumentation.has_choir,works.mvdb_instrumentation.instrumental_soloists,works.mvdb_instrumentation.vocal_soloists,works.mvdb_instrumentation.instruments.uid,works.mvdb_instrumentation.instruments.name,works.mvdb_instrumentation.instruments.gnd_id,works.composers.uid,works.composers.name,works.composers.gnd_id,works.composers.gender,works.composers.date_of_birth,works.composers.date_of_death,works.composers.place_of_birth,works.composers.place_of_death,works.composers.place_of_activity,works.composers.geographic_area_code,published_subitems.uid,published_subitems.mvdb_id,published_subitems.publisher_number,published_subitems.part,published_subitems.voice,published_subitems.published_item,published_subitems.prints.uid,published_subitems.prints.quantity,published_subitems.prints.date_of_action,published_subitems.prints.type,published_subitems.prints.inferred,published_subitems.prints.published_subitem,published_subitems.prints.certain,published_subitems.sales,published_subitems.maculation,published_subitems.works,instruments.uid,instruments.name,instruments.gnd_id,genres.uid,genres.name,genres.gnd_id
13696,"Arien-Album, Bass",collection full,PE_00737a,,1,,,,,,,,,,,,,,,,,,,,,13513.0,Matthäuspassion,Gebt mir meinen Jesum wieder,300940351,,,,884.0,62690.0,PE,"Matthäuspassion, Gebt mir meinen Jesum wieder",1736-01-01,,,,2958.0,Arie,4143006-2,62690.0,1.0,0.0,Instrumentalsolisten,Bass Solo,3487.0,Basso continuo,4020105-3,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,23274,PE_00737a_00737b_Bd2_N,00737b,Bd2,N,13696,74369.0,1000.0,1891-08-01,print,0.0,23274.0,1.0,,,,4616.0,Bass,4712215-8,6920.0,Arie,4143006-2
12780,Sammlung Klassischer Stücke f. Piano & Cello,collection full,PE_01418a,,1,,,,,,,,,,,,,,,,,,,,,12262.0,Konzert,Sarabande,300194234,"Oboe, Orchester",,,5524.0,61689.0,PE,"Konzert für Oboe, Orchester in B-Dur, Sarabande",1704-01-01,B-Dur,,,3104.0,Sarabande,4391901-7,61689.0,1.0,0.0,Oboe,,3405.0,Oboe,4139391-0,5524.0,"Händel, Georg Friedrich",118544489,,,,,,,,21508,PE_01418a_01418b_Bd2_N,01418b,Bd2,N,12780,96281.0,600.0,1908-07-01,print,0.0,21508.0,1.0,,,,10.0,Violoncello,4063584-3,,,
15023,Coll. Morceaux Serie II.,adaptation,HO_08433,,1,,,,,,,,,,,,,,,,,,,,,14949.0,Malagueña,,122826127X,,,,5171.0,63988.0,HO,Malagueña,1895-01-01,,,,2975.0,Tanzmusik,4140677-1,63988.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,29039,HO_08433_08433_N1_EStMa,08433,N1,EStMa,15023,90763.0,100.0,1895-10-15,print,0.0,29039.0,1.0,,,,1.0,Klavier,4030982-4,,,
3441,op. 36: Largo von G.F. Händel für Sopran-Solo u. gem. Chor mit Streichinstr. Harfe u. Orgel,work,RB_02275,,1,,,,,,,,,,,,,,,,,,,,,3882.0,Largo,,1217685189,,36,,2097.0,65932.0,RB,Largo,1899-01-01,,,,2958.0,Arie,4143006-2,65932.0,1.0,1.0,Instrumentalsolisten,Sopran Solo,3460.0,Harfe,4129456-7,2097.0,"Peters, Max",116121661,m,1849-10-16,1927-02-14,Arendsee (Altmark),Charlottenburg,"Berlin, Moskau",XA-DE,7978,RB_02275_02275_NN_P,02275,NN,P,3441,37313.0,100.0,1908-01-13,print,0.0,7978.0,1.0,,,,,,,,,
2071,Neun Tonstücke f. Piano u. Cello_ Viol._ Bratsche_ Fagott_ Clarinette_Oboe,collection blackbox,RB_00916a,,-1,1852.0,"Werner, Josef",122834216,m,1837-06-25,1922-11-14,,,,XA-DE,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5817,RB_00916a_00916g_N7_SoloFg,00916g,N7,SoloFg,2071,27899.0,50.0,1877-09-08,print,0.0,5817.0,1.0,,,,9.0,Viola,4188364-0,,,
15023,Coll. Morceaux Serie II.,adaptation,HO_08433,,1,,,,,,,,,,,,,,,,,,,,,13363.0,Du bist die Ruh,,300274068,,"59, Nr. 3",,869.0,62553.0,"HO, PE",Du bist die Ruh,1823-01-01,,,,2968.0,Lied,4035669-3,62553.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,29076,HO_08433_08441_N9_EStMl1,08441,N9,EStMl1,15023,90958.0,200.0,1895-10-15,print,0.0,29076.0,1.0,,,,4352.0,Gitarre,4124933-1,,,
12780,Sammlung Klassischer Stücke f. Piano & Cello,collection full,PE_01418a,,1,,,,,,,,,,,,,,,,,,,,,1446.0,Rondos,,300110510,Klavier,,,1827.0,51832.0,PE,Rondo für Klavier in D-Dur,1786-01-01,D-Dur,,,3127.0,Rondo,4178454-6,51832.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,1827.0,"Mozart, Wolfgang Amadeus",118584596,m,1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,21507,PE_01418a_01418a_Bd1_N,01418a,Bd1,N,12780,96256.0,2000.0,1909-12-01,print,0.0,21507.0,1.0,,,,1.0,Klavier,4030982-4,,,
14334,op. 4.,work,HO_07551,,1,,,,,,,,,,,,,,,,,,,,,14193.0,Stücke,,1217263101,Klavier,4,,5566.0,63181.0,HO,Stücke für Klavier,1862-01-01,,,,3147.0,Instrumentalstück,7727983-9,63181.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,5566.0,"Grünberger, Ludwig",116888105,m,,,Prag,Prag,Prag,"XA-DE, XA-AT, XA-CZ, XA-CSHH",24468,HO_07551_07552_N2_N,07552,N2,N,14334,,,,,,,,,,,,,,,,
15023,Coll. Morceaux Serie II.,adaptation,HO_08433,,1,,,,,,,,,,,,,,,,,,,,,14956.0,El vito Sevillano,,122826192X,,,,5171.0,63998.0,HO,El vito Sevillano,1895-01-01,,,,3163.0,Melodie,4139233-4,63998.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,29100,HO_08433_08445_N13_EStGi,08445,N13,EStGi,15023,91278.0,100.0,1895-10-15,print,0.0,29100.0,1.0,,,,6447.0,Mandoline,4232939-5,,,
11001,Sommernachtstraum f. Pianosolo.,adaptation,PE_01713,one piano two hands,1,,,,,,,,,,,,,,,,,,,,,10728.0,Musik zu Ein Sommernachtstraum,,300102682,,61,,433.0,66284.0,PE,Musik zu Ein Sommernachtstraum,1842-01-01,,,,2927.0,error,error,66284.0,1.0,1.0,error,Sopran Solo,3489.0,Frauenchor,4310304-2,433.0,"Mendelssohn Bartholdy, Felix",118580779,m,1809-02-03,1847-11-04,Hamburg,Leipzig,"Berlin, Düsseldorf, Frankfurt am Main, Leipzig",XA-DE,19344,PE_01713_01713_NN_N,01713,NN,N,11001,84027.0,600.0,1894-04-01,print,0.0,19344.0,1.0,,,,1.0,Klavier,4030982-4,,,
2236,op. 59: Lieder u. Gesänge für eine Singst. u. Piano. Ausg. für tiefe Stimme 2 Hefte,adaptation,RB_01086,,1,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",,,,,,,,,,,724.0,Lieder und Gesänge,,300026161,,59,,815.0,51348.0,"PE, RB",Lieder und Gesänge,1870-01-01,,,,3148.0,Gesang,4020470-4,51348.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",5520,RB_01086_01086_N3_N,01086,N3,N,2236,31309.0,100.0,1900-05-04,print,0.0,5520.0,1.0,,,,1.0,Klavier,4030982-4,,,
10219,Op. 227 p. Violon et Pfte,adaptation,HO_05067,,1,,,,,,,,,,,,,,,,,,,,,5995.0,Das erste Veilchen,,1225876540,,227,,1882.0,55769.0,HO,Das erste Veilchen,1856-01-01,,,,3147.0,Instrumentalstück,7727983-9,55769.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,1882.0,"Labitzky, Joseph",116635983,m,1802-07-05,1881-08-19,Krásno,Karlsbad,,"XA-CZ, XA-AT",12044,HO_05067_05067_NN_N,05067,NN,N,10219,53487.0,100.0,1856-01-01,print,0.0,12044.0,1.0,,,,5.0,Violine,4019791-8,,,
540,Op. 33. Romanzen.,work,RB_00401a,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4232,RB_00401a_00401c_N9_N,00401c,N9,N,540,17400.0,50.0,1898-07-30,print,0.0,4232.0,1.0,,,,,,,,,
13941,op. 2 Octav,work,HO_07776,,0,,,,,,,,,,,,,,,,,,,,,2325.0,Études caractéristiques,,300391110,,2,,1133.0,53197.0,"HO, PE",Études caractéristiques,1837-01-01,,,,2930.0,Instrumentalmusik,4129951-6,53197.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,1133.0,"Henselt, Adolf von",118903861,m,1814-05-09,1889-10-10,Schwabach,Warmbrunn,Sankt Petersburg,"XA-DE, XA-RU",24164,HO_07776_07776_NN_N,07776,NN,N,13941,72039.0,116.0,1897-02-19,print,0.0,24164.0,1.0,,,,,,,,,
16769,Grande Simphonie p. l'Orch. in C Op. 21,work,PV_00064,,1,,,,,,,,,,,,,,,,,,,,,624.0,Sinfonie,,300016336,,21,Nr. 1,509.0,51224.0,"PE, PV, RB",Sinfonie Nr. 1 in C-Dur,1799-01-01,C-Dur,,,2950.0,Sinfonie,4055087-4,51224.0,1.0,0.0,,,3486.0,Orchester,4172708-3,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",28909,PV_00064_00064_NN_StC,00064,NN,StC,16769,87825.0,15.0,1844-01-01,print,0.0,28909.0,1.0,,,,,,,,,
12780,Sammlung Klassischer Stücke f. Piano & Cello,collection full,PE_01418a,,1,,,,,,,,,,,,,,,,,,,,,12292.0,"Pur dicesti, bocca bella",,1078254214,,,,5460.0,61703.0,PE,"Pur dicesti, bocca bella",,,,,2958.0,Arie,4143006-2,61703.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,5460.0,"Lotti, Antonio",117227498,m,,,Hannover,Venedig,Dresden,"XA-IT, XA-DE",21508,PE_01418a_01418b_Bd2_N,01418b,Bd2,N,12780,96289.0,500.0,1935-03-01,print,0.0,21508.0,1.0,,,,1.0,Klavier,4030982-4,,,
15023,Coll. Morceaux Serie II.,adaptation,HO_08433,,1,,,,,,,,,,,,,,,,,,,,,13363.0,Du bist die Ruh,,300274068,,"59, Nr. 3",,869.0,62553.0,"HO, PE",Du bist die Ruh,1823-01-01,,,,2968.0,Lied,4035669-3,62553.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,29037,HO_08433_08433_N1_EStMl2,08433,N1,EStMl2,15023,90761.0,75.0,1898-09-16,print,0.0,29037.0,1.0,,,,6447.0,Mandoline,4232939-5,,,
2746,Opus 45 Ein deutsches Requiem [Stimmen],work,RB_00594,,2,,,,,,,,,,,,,,,,,,,,,3135.0,Ein deutsches Requiem,,300024975,,45,,815.0,65931.0,"PE, RB",Ein deutsches Requiem,1865-01-01,,,,2973.0,Oratorium,4129085-9,65931.0,1.0,1.0,Bariton,Sopran Solo,3486.0,Orchester,4172708-3,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",4861,RB_00594_00594_NN_EStKb,00594,NN,EStKb,2746,21673.0,500.0,1911-04-20,print,0.0,4861.0,1.0,,,,,,,,,
17269,"Symphoniesätze a. ""Romeo & Julie"" 4hdg",adaptation,PE_03107b,one piano four hands,1,,,,,,,,,,,,,,,,,,,,,186.0,Roméo et Juliette,,300019386,,17,,622.0,50836.0,"PE, RB",Roméo et Juliette,1839-01-01,,,,2950.0,Sinfonie,4055087-4,50836.0,1.0,1.0,,Vokalsolisten,3472.0,Bass,4712215-8,622.0,"Berlioz, Hector",118509675,m,1803-12-11,1869-03-08,La Côte-Saint-André,Paris,Rom,XA-FR,22314,PE_03107b_03107b_NN_K4h,03107b,NN,K4h,17269,108177.0,300.0,1921-06-01,print,0.0,22314.0,1.0,,,,1.0,Klavier,4030982-4,,,
11032,Paulus.,adaptation,PE_01748,one piano two hands,-1,,,,,,,,,,,,,,,,,,,,,10726.0,Paulus,,30010233X,,36,,433.0,66281.0,PE,Paulus,1836-01-01,,,,2973.0,Oratorium,4129085-9,66281.0,1.0,1.0,Orgel,Vokalsolisten,3484.0,Chor,4010045-5,433.0,"Mendelssohn Bartholdy, Felix",118580779,m,1809-02-03,1847-11-04,Hamburg,Leipzig,"Berlin, Düsseldorf, Frankfurt am Main, Leipzig",XA-DE,25852,PE_01748_01748_NN_EStA,01748,NN,EStA,11032,85653.0,200.0,1937-06-01,print,0.0,25852.0,1.0,,,,2562.0,Gemischter Chor,107726772X,,,
13741,Album VI,collection full,PE_00793,,1,,,,,,,,,,,,,,,,,,,,,13783.0,An die Freunde,,1123593876,,,,869.0,62936.0,PE,An die Freunde,1819-01-01,,,,2968.0,Lied,4035669-3,62936.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,23362,PE_00793_00793_Bd6_N,00793,Bd6,N,13741,76460.0,600.0,1933-11-01,print,0.0,23362.0,1.0,,,,1.0,Klavier,4030982-4,,,
719,"Schottische Volkslieder für Sopran, Alt, Tenor, Bass Heft 1",collection blackbox,RB_00672,,-1,1825.0,"Kissner, Alfons",116193743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5064,RB_00672_00672_N8_P,00672,N8,P,719,23380.0,10.0,1881-10-07,print,0.0,5064.0,1.0,,,,2562.0,Gemischter Chor,107726772X,1282.0,Volkslied,4063852-2
1071,Sonaten f. Flöte od. Viol. & Pfte.,adaptation,PE_00234,,0,,,,,,,,,,,,,,,,,,,,,1335.0,Sonate,Nr. 2,300010907,"Querflöte, Basso continuo",,,884.0,51711.0,PE,"Sonate für Querflöte, Basso continuo in e-Moll, Nr. 2",1867-01-01,e-Moll,,,2936.0,Sonate,4131190-5,51711.0,1.0,0.0,Querflöte,,3487.0,Basso continuo,4020105-3,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,1890,PE_00234_00235_H2_N,00235,H2,N,1071,14326.0,800.0,1938-12-01,print,0.0,1890.0,1.0,,,,1.0,Klavier,4030982-4,,,
14025,Album III. mittel.,collection full,PE_00790b,,1,,,,,,,,,,,,,,,,,,,,,13622.0,Ellens Gesang,,300235690,,"52, Nr. 1",Nr. 1,869.0,62742.0,PE,Ellens Gesang Nr. 1,1825-01-01,,,,2968.0,Lied,4035669-3,62742.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,23358,PE_00790b_00790b_Bd3_mS,00790b,Bd3,mS,14025,76367.0,1000.0,1929-01-01,print,0.0,23358.0,1.0,,,,1.0,Klavier,4030982-4,,,
11105,Octett in Stimmen.,work,PE_01849,,1,,,,,,,,,,,,,,,,,,,,,10449.0,Oktett,,300141254,"Klarinette, Fagott, Horn, Violine (2), Viola, Violoncello, Kontrabass",posth. 166,,869.0,60021.0,PE,"Oktett für Klarinette, Fagott, Horn, Violine (2), Viola, Violoncello, Kontrabass in F-Dur",1824-01-01,F-Dur,,,3159.0,Oktett,7629205-8,60021.0,0.0,0.0,Oktett,,3433.0,Kontrabass,4032300-6,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,19462,PE_01849_01849_NN_StC,01849,NN,StC,11105,91698.0,500.0,1922-11-01,print,0.0,19462.0,1.0,,,,,,,,,
558,Grosse Messe (in Es) für Chor & Orchester.,work,RB_00424,,1,,,,,,,,,,,,,,,,,,,,,512.0,Messen,,300141106,,,Nr. 6,869.0,51223.0,"PE, RB",Messe Nr. 6 in Es-Dur,1828-01-01,Es-Dur,,,3162.0,Messvertonung,4129031-8,51223.0,1.0,1.0,,Vokalsolisten,3469.0,Alt,4270768-7,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,4279,RB_00424_00427_NN_EStS,00427,NN,EStS,558,17648.0,300.0,1866-04-25,print,0.0,4279.0,1.0,,,,,,,,,
1133,Israel. Kl. Ausz.,adaptation,PE_00064,one piano two hands,2,1843.0,"Brissler, Friedrich Ferdinand",104056134,,,,,,,,,,,,,,,,,,564.0,Israel in Egypt,,300064756,,,,5524.0,51170.0,"PE, RB",Israel in Egypt,1738-01-01,,,,2973.0,Oratorium,4129085-9,51170.0,1.0,1.0,,Vokalsolisten,3484.0,Chor,4010045-5,5524.0,"Händel, Georg Friedrich",118544489,,,,,,,,1965,PE_00064_00064_NN_EStK,00064,NN,EStK,1133,7577.0,1000.0,1881-01-01,print,0.0,1965.0,1.0,,,,2562.0,Gemischter Chor,107726772X,,,
12749,Franz-Album ,collection full,PE_01112a,,1,,,,,,,,,,,,,,,,,,,,,12032.0,Gesänge,Marie,1225735173,,"18, Nr. 1",,5046.0,61464.0,PE,"Gesänge, Marie",1860-01-01,,,,2968.0,Lied,4035669-3,61464.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,5046.0,"Franz, Robert",118702955,m,,,Halle (Saale),Halle (Saale),,XA-DE,21411,PE_01112a_01112a_NN_hS,01112a,NN,hS,12749,78675.0,1500.0,1912-05-01,print,0.0,21411.0,1.0,,,,17.0,Singstimme,4156941-6,,,
15007,Coll. Morceaux Serie I.,adaptation,HO_08417,,1,,,,,,,,,,,,,,,,,,,,,14930.0,Gavotte royale de Reh,,1227781954,,,,5171.0,63969.0,HO,Gavotte royale de Reh,1895-01-01,,,,3065.0,Gavotte,4391319-2,63969.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,28930,HO_08417_08419_N3_EStMl2,08419,N3,EStMl2,15007,87917.0,100.0,1901-10-30,print,0.0,28930.0,1.0,,,,6447.0,Mandoline,4232939-5,,,
13803,Streich-Quartette 4h.,collection full,PE_00989a,one piano four hands,1,,,,,,,,,,,,,,,,,,,,,1190.0,Quartette,,300016034,Violoncello,131,,509.0,51687.0,PE,Quartett für Violoncello in cis-Moll,1826-01-01,cis-Moll,,,3155.0,Quartett,4176618-0,51687.0,0.0,0.0,Quartett,,3441.0,Violoncello,4063584-3,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",23573,PE_00989a_00989a_Bd1_N,00989a,Bd1,N,13803,79506.0,1000.0,1899-08-01,print,0.0,23573.0,1.0,,,,1.0,Klavier,4030982-4,,,
13708,Trios,collection full,PE_00753,,1,,,,,,,,,,,3384.0,"Hummel, Johann Nepomuk",118554751,m,1778-11-14,1837-10-17,Preßburg,Weimar,,"XA-AT, XA-DE",13582.0,Trio,,300527691,"Violine, Violoncello, Klavier",12,Nr. 1,3384.0,62744.0,PE,"Trio für Violine, Violoncello, Klavier Nr. 1 in Es-Dur",1803-01-01,Es-Dur,,,3154.0,Trio,4186188-7,62744.0,0.0,0.0,Trio,,3445.0,Klavier,4030982-4,3384.0,"Hummel, Johann Nepomuk",118554751,m,1778-11-14,1837-10-17,Preßburg,Weimar,,"XA-AT, XA-DE",23298,PE_00753_00753_NN_N,00753,NN,N,13708,74941.0,600.0,1883-06-01,print,0.0,23298.0,1.0,,,,10.0,Violoncello,4063584-3,,,
1107,Missa solemnis. op. 123 Kl. Ausz.,adaptation,PE_00045,one piano two hands,2,1842.0,"Stern, Julius",117658316,m,1820-08-08,1883-02-27,Breslau,Berlin,,"XA-PL,XA-DE",,,,,,,,,,,1427.0,Messen,,300015798,,123,,509.0,65878.0,PE,Messe in D-Dur,1819-01-01,D-Dur,,,3162.0,Messvertonung,4129031-8,65878.0,1.0,1.0,Orgel,Vokalsolisten,3468.0,Sopran,4392005-6,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",1937,PE_00045_00045_NN_N,00045,NN,N,1107,6660.0,1000.0,1885-05-01,print,0.0,1937.0,1.0,,,,1.0,Klavier,4030982-4,,,
10731,Duos f. Viol. & Alto,collection full,PE_01414,,1,,,,,,,,,,,,,,,,,,,,,10545.0,Duos,,300220626,"Violine, Viola",,,1827.0,60114.0,PE,"Duos für Violine, Viola in G-Dur",1783-01-01,G-Dur,,,3150.0,Duo,4138632-2,60114.0,0.0,0.0,Duo,,3426.0,Violine,4019791-8,1827.0,"Mozart, Wolfgang Amadeus",118584596,m,1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,19068,PE_01414_01414_NN_N,01414,NN,N,10731,95656.0,1500.0,1926-09-01,print,0.0,19068.0,1.0,,,,5.0,Violine,4019791-8,,,
2853,H-moll-Messe. Kl. Ausz.,adaptation,PE_00037,one piano two hands,2,,,,,,,,,,,,,,,,,,,,,1347.0,Messen,,300009879,,,,884.0,65869.0,PE,Messe in h-Moll,1748-01-01,h-Moll,,,3162.0,Messvertonung,4129031-8,65869.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3463.0,Trompete,4060993-5,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,2085,PE_00037_00037_NN_EStT,00037,NN,EStT,2853,5677.0,300.0,1922-10-01,print,0.0,2085.0,1.0,,,,1.0,Klavier,4030982-4,,,
6388,Op. 29 2 nocturnes,work,HO_04730,,1,,,,,,,,,,,,,,,,,,,,,6445.0,Nocturnes,,122497428X,Klavier,29,,2166.0,56172.0,HO,Nocturnes für Klavier,1853-01-01,,,,2939.0,Notturno,4172080-5,56172.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,2166.0,"Bovy-Lysberg, Charles-Samuel",140858571,m,1821-03-01,1873-02-15,Genf,Genf,,XA-CH,12693,HO_04730_04730_NN_N,04730,NN,N,6388,48173.0,75.0,1859-03-01,print,0.0,12693.0,1.0,,,,,,,,,
10994,Ouverturen 2/ms.,collection full,PE_01706,one piano two hands,1,,,,,,,,,,,433.0,"Mendelssohn Bartholdy, Felix",118580779,m,1809-02-03,1847-11-04,Hamburg,Leipzig,"Berlin, Düsseldorf, Frankfurt am Main, Leipzig",XA-DE,10661.0,Konzert-Ouvertüre zum Märchen von der schönen Melusine,,300102224,,32,,433.0,60172.0,PE,Konzert-Ouvertüre zum Märchen von der schönen Melusine in F-Dur,1833-01-01,F-Dur,,,2955.0,Ouvertüre,4172996-1,60172.0,1.0,0.0,,,3486.0,Orchester,4172708-3,433.0,"Mendelssohn Bartholdy, Felix",118580779,m,1809-02-03,1847-11-04,Hamburg,Leipzig,"Berlin, Düsseldorf, Frankfurt am Main, Leipzig",XA-DE,19337,PE_01706_01706_NN_N,01706,NN,N,10994,83850.0,1000.0,1922-12-01,print,0.0,19337.0,1.0,,,,1.0,Klavier,4030982-4,5634.0,Ouvertüre,4172996-1
1560,Var. p. Pfte op 25,adaptation,HO_02016,,1,,,,,,,,,,,,,,,,,,,,,2125.0,Fantasie und Variationen,,1213831334,,25,,1295.0,52688.0,HO,Fantasie und Variationen in F-Dur,1834-01-01,F-Dur,,,2977.0,Fantasie,4153682-4,52688.0,1.0,0.0,Klavier,,3445.0,Klavier,4030982-4,1295.0,"Nicolai, Otto",118587684,m,1810-06-09,1849-05-11,Königsberg,Berlin,"Rom, Wien",XA-DE,2728,HO_02016_02016_NN_SoloK,02016,NN,SoloK,1560,25053.0,50.0,1852-05-14,print,0.0,2728.0,0.0,,,,1.0,Klavier,4030982-4,,,
12955,Concert f 2 Claviere Cmoll,adaptation,PE_00257,,-1,,,,,,,,,,,,,,,,,,,,,11552.0,Konzert,,105982390X,"Oboe, Violine, Orchester",,,884.0,61076.0,PE,"Konzert für Oboe, Violine, Orchester in c-Moll",,c-Moll,,,2932.0,Konzert,4032359-6,61076.0,1.0,0.0,Instrumentalsolisten,,3486.0,Orchester,4172708-3,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,23661,PE_00257_00257_NN_EStVl2,00257,NN,EStVl2,12955,62073.0,100.0,1908-11-01,print,0.0,23661.0,1.0,,,,3.0,Cembalo,4009667-1,,,
15007,Coll. Morceaux Serie I.,adaptation,HO_08417,,1,,,,,,,,,,,,,,,,,,,,,14930.0,Gavotte royale de Reh,,1227781954,,,,5171.0,63969.0,HO,Gavotte royale de Reh,1895-01-01,,,,3065.0,Gavotte,4391319-2,63969.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,28988,HO_08417_08428_N12_EStGi,08428,N12,EStGi,15007,88615.0,300.0,1920-09-13,print,0.0,28988.0,1.0,,,,4352.0,Gitarre,4124933-1,,,
9003,op. 90: Die Geburt Christi,adaptation,RB_01996,,-1,,,,,,,,,,,,,,,,,,,,,3802.0,Die Geburt Christi,,300073542,,90,,719.0,65936.0,"PE, RB",Die Geburt Christi in D-Dur,1894-01-01,D-Dur,,,2973.0,Oratorium,4129085-9,65936.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3462.0,Harmonium,4159135-5,719.0,"Herzogenberg, Heinrich von",119523876,m,1843-06-10,1900-10-09,Graz,Wiesbaden,Leipzig,"XA-AT, XA-DE",15686,RB_01996_01999_NN_EStS,01999,NN,EStS,9003,53117.0,100.0,1901-11-04,print,0.0,15686.0,1.0,,,,1541.0,Oboe,4139391-0,,,
